0.0 0.0418173
60.0009 0.0418402
60.0018 0.0418601
60.0028 0.0418776
60.0037 0.0418929
60.0047 0.0419063
60.0056 0.041918
60.0066 0.0419283
60.0075 0.0419372
60.0084 0.0419451
60.0094 0.0419519
60.0103 0.041958
60.0113 0.0419632
60.0122 0.0419678
60.0132 0.0419718
60.0141 0.0419754
60.015 0.0419784
60.016 0.0418561
60.0169 0.0417491
60.0179 0.0416555
60.0188 0.0415735
60.0198 0.0415018
60.0207 0.0414391
60.0217 0.0413842
60.0226 0.0413362
60.0235 0.0412942
60.0245 0.0413824
60.0254 0.0414596
60.0264 0.0415271
60.0273 0.0415863
60.0283 0.041638
60.0292 0.0416832
60.0302 0.0417228
60.0311 0.0417575
60.032 0.0417878
60.033 0.0416893
60.0339 0.0416031
60.0349 0.0415278
60.0358 0.0414618
60.0368 0.0414041
60.0377 0.0413536
60.0386 0.0413094
60.0396 0.0412707
60.0405 0.0412369
60.0415 0.0413322
60.0424 0.0414157
60.0434 0.0414887
60.0443 0.0415527
60.0453 0.0416086
60.0462 0.0416575
60.0471 0.0417003
60.0481 0.0417378
60.049 0.0417706
60.05 0.0416742
60.0509 0.04159
60.0519 0.0415162
60.0528 0.0414517
60.0538 0.0413952
60.0547 0.0413458
60.0556 0.0413026
60.0566 0.0412648
60.0575 0.0413567
60.0585 0.0414371
60.0594 0.0415075
60.0604 0.041569
60.0613 0.0416229
60.0622 0.04167
60.0632 0.0417113
60.0641 0.0417474
60.0651 0.0417789
60.066 0.0418066
60.067 0.0417058
60.0679 0.0416175
60.0689 0.0415403
60.0698 0.0414728
60.0707 0.0414137
60.0717 0.041362
60.0726 0.0413167
60.0736 0.0412771
60.0745 0.0413675
60.0755 0.0414466
60.0764 0.0415157
60.0774 0.0415763
60.0783 0.0416292
60.0792 0.0416756
60.0802 0.0417161
60.0811 0.0417516
60.0821 0.0417827
60.083 0.0418098
60.084 0.0417086
60.0849 0.04162
60.0858 0.0415425
60.0868 0.0414747
60.0877 0.0414154
60.0887 0.0413634
60.0896 0.041318
60.0906 0.0412783
60.0915 0.0413685
60.0925 0.0414474
60.0934 0.0415165
60.0943 0.0415769
60.0953 0.0416298
60.0962 0.0416761
60.0972 0.0417166
60.0981 0.041752
60.0991 0.041783
60.1 0.0418101
60.101 0.0417089
60.1019 0.0416203
60.1028 0.0415427
60.1038 0.0414749
60.1047 0.0414155
60.1057 0.0413636
60.1066 0.0413181
60.1076 0.0412784
60.1085 0.0413686
60.1094 0.0414475
60.1104 0.0415166
60.1113 0.041577
60.1123 0.0416299
60.1132 0.0416761
60.1142 0.0417166
